Customer,CustomerName,Branch,BranchName,Month,MonthName,MonthRevenue,MonthPct,Tier,Pattern,YearsActive,YearsBought,ActiveMonths,ServiceType,Y2023,Y2024,Y2025,TotalRevenue,LastService,TotalInvoices,Equipment,MachineCount
3050711,J & H Excavating Llc,16,Marietta,3,March,2666.76,10.6,TARGET,Year-Round,1,2025,"Feb, Mar, Apr, Jun, Jul, Aug, Sep, Dec",Customer Labor,1530.1,4487.91,19163.75,25181.76,2025-03-17,13,"Case 850M WT LGP, Kubota SVL95-2SHC, Case CX145CSR",9
94970,Washington Co Warren Twp,16,Marietta,3,March,2484.0,13.3,STRONG,Year-Round,2,2023/2025,"Jan, Feb, Mar, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,1246.67,6629.62,10734.57,18610.86,2025-08-11,17,"Case 580SN, Bomag BW120AD-3, FL 860D",10
38470,Grae-Con Construction,16,Marietta,3,March,2267.87,34.5,GOOD,Seasonal,1,2024,"Jan, Mar, Jun",Customer Labor,1874.37,4691.0,0.0,6565.37,2024-03-21,3,"Case 450CT, Case 450CT, Kobelco SK070SR",3
1697442,City Of Williamstown,16,Marietta,3,March,1554.17,38.3,GOOD,Year-Round,1,2024,"Mar, Jun, Sep, Oct, Nov",Customer Labor,994.57,3066.86,0.0,4061.43,2024-11-19,4,"Schwarze A4000, MY PV358, Case 580SLII",8
3094979,Michael Woodyard,16,Marietta,3,March,1516.73,27.6,GOOD,Concentrated,1,2025,"Mar, Oct",Customer Labor,0.0,713.96,4775.360000000001,5489.32,2025-10-17,3,Case 440CTL,1
3063534,Al Rec Llc,16,Marietta,3,March,1448.73,13.2,TARGET,Seasonal,1,2025,"Mar, Apr, Aug, Oct",Customer Labor,0.0,6009.75,4952.56,10962.31,2025-08-18,9,"Case IH 821G, Case IH 721G, Case 721G",8
94950,Washington Co Belpre Twp,16,Marietta,3,March,1309.68,27.4,GOOD,Seasonal,1,2023,"Mar, Jun, Aug, Sep",Customer Labor,3245.94,1535.03,0.0,4780.97,2024-09-27,6,"Case 580SNWT, AO MB18, AO MB18",4
1698207,Wolfes Excavating,16,Marietta,3,March,1301.92,16.8,GOOD,Seasonal,1,2024,"Mar, Apr, Aug",Customer Labor,6460.929999999999,1301.92,0.0,7762.849999999999,2024-03-18,3,"Bomag BW177-DH-5, Bomag BMP8500, Bomag BW177-DH-5",3
1610147,Abe Properties Llc,16,Marietta,3,March,1273.06,45.2,GOOD,Year-Round,1,2023,"Jan, Feb, Mar, May, Jun",Customer Labor,2740.2,78.5,0.0,2818.7,2024-05-03,6,"Case IH 584, Case 1840, Case SV185",8
1659212,Doug Lowe Construction,16,Marietta,3,March,1256.72,41.6,GOOD,Seasonal,1,2025,"Jan, Mar, May",Customer Labor,879.8100000000001,0.0,2141.82,3021.63,2025-03-19,3,Case TV380,1
3082773,Bowser Construction Llc,16,Marietta,3,March,1046.62,29.4,GOOD,Seasonal,1,2025,"Mar, May, Jun",Outside Labor,0.0,2511.91,1046.62,3558.53,2025-03-28,3,"Case 650L, Case 650L, Case 650L",3
94990,Washington Co Salem Twp,16,Marietta,3,March,788.27,30.7,GOOD,Year-Round,1,2024,"Feb, Mar, Apr, Aug, Nov",Customer Labor,0.0,1145.31,1423.76,2569.07,2025-08-06,6,"AO MB3-22, GA DR-850, Case 580SN",3
1662978,City Of Marietta,16,Marietta,3,March,390.02,14.9,TARGET,Year-Round,1,2025,"Feb, Mar, Apr, May, Jun, Nov, Dec",Customer Labor,1495.6,0.0,1126.71,2622.31,2025-11-25,8,"Schwarze A7000, MY 63794, Case 590SM",5
3082027,Hinkle Contracting Company Llc,17,Evansville,3,March,14896.71,86.3,GOOD,Seasonal,1,2025,"Jan, Mar, Dec",Customer Labor,0.0,922.88,16330.9,17253.780000000002,2025-03-24,4,"Etnyre CENTENIAL, SB DT74F, SB DT74F",3
3088549,Hendrixson Concrete & Construc,17,Evansville,3,March,8808.46,71.8,GOOD,Seasonal,1,2025,"Mar, Apr, Sep",Customer Labor,0.0,100.0,12170.95,12270.95,2025-04-30,5,"RM RM 90GO!, RM RM120X",2
3014207,Kerns Excavating,17,Evansville,3,March,5322.91,57.2,GOOD,Seasonal,1,2025,"Mar, Oct, Dec",Customer Labor,3981.94,0.0,5322.91,9304.85,2025-03-06,3,"Bomag BW213DH-4i, Bomag BW213DH-4i, Bomag BW213DH-4i",3
1370654,Orange Co Highway Department,17,Evansville,3,March,4815.0,14.4,TARGET,Year-Round,1,2023,"Jan, Feb, Mar, Sep, Oct",Customer Labor,11623.95,13742.03,8011.01,33376.99,2025-10-03,7,"Etnyre S2000, SB DT80, Bomag BW11RH-5",6
692610,Turfway Park Racing Assoc,17,Evansville,3,March,3931.74,40.5,STRONG,Year-Round,2,2023/2025,"Feb, Mar, Jun, Jul, Aug, Oct, Nov, Dec",Customer Labor,2021.02,1146.35,6544.360000000001,9711.73,2025-11-24,12,"Case 621G, Case 621G, Case 621G",11
1723523,Colonial Classics Inc,17,Evansville,3,March,2935.29,39.3,GOOD,Year-Round,1,2024,"Jan, Mar, May, Jun, Jul",Outside Labor,2783.99,4693.52,0.0,7477.509999999999,2024-06-21,6,"T2 TX1000 22328, T2 TX1000 22328, BC MT85",4
1985067,Site Werx Excavating Llc,19,Holt,3,March,7905.44,15.5,STRONG,Year-Round,2,2024/2025,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,18317.24,23990.06,8550.42,50857.72,2025-10-03,27,"JD 331G, Case 580SM_SER2, JD 329E",15
2028831,Donohue Outdoor Srvs,19,Holt,3,March,6375.08,88.6,STRONG,Concentrated,2,2024/2025,"Mar, Oct",Customer Labor,0.0,7045.95,150.81,7196.759999999999,2025-03-27,4,Case TR310,1
1927243,Delhi Charter Township,19,Holt,3,March,5614.51,35.0,GOOD,Year-Round,1,2025,"Jan, Mar, Apr, Sep, Oct, Dec",Customer Labor,5935.66,3600.76,6485.22,16021.64,2025-12-11,10,"Vacall AJV1215, Case 580SL2, VL AJV1215",5
1996339,Wheels Inc,19,Holt,3,March,4031.76,75.0,GOOD,Concentrated,1,2024,"Jan, Mar",Customer Labor,0.0,4729.9400000000005,644.38,5374.32,2025-01-14,3,"Case TR310, ZZ STB03167, Case TR310",3
1920183,Calhoun Co Road Department,19,Holt,3,March,3601.6600000000003,22.2,STRONG,Year-Round,2,2024/2025,"Feb, Mar, May, Jun, Oct, Nov",Customer Labor,3500.99,8679.05,4023.93,16203.97,2025-05-29,11,"Case 721GXR, Case 885.B AWD T3, Case 721GXR",6
1910142,Able Concrete Inc,19,Holt,3,March,2600.31,12.3,STRONG,Year-Round,2,2023/2024,"Jan, Mar, Apr, May, Jun, Aug, Sep, Oct, Dec",Customer Labor,8062.07,5497.13,7590.97,21150.17,2025-12-08,25,"Case SR250, Case 430SSL, Case TR310B",15
1982041,Schultz Inc,19,Holt,3,March,2590.3900000000003,15.3,STRONG,Year-Round,2,2024/2025,"Jan, Mar, Apr, May, Jul, Aug, Oct, Dec",Customer Labor,5121.1900000000005,1279.9899999999998,10517.83,16919.010000000002,2025-12-09,14,"Case 721FXT, Case TV380, Case 721C",5
1968117,Napoleon Stone Llc,19,Holt,3,March,2183.21,35.1,GOOD,Seasonal,1,2024,"Feb, Mar, Apr, Aug",Customer Labor,1060.01,3162.95,1989.87,6212.83,2025-02-13,4,"Case 821, Case 821B, Case 821B",3
1971744,Partin Excavating,19,Holt,3,March,1885.88,28.6,GOOD,Seasonal,1,2024,"Mar, May, Jul, Aug",Customer Labor,3285.99,3318.4,0.0,6604.39,2024-05-15,4,"CA CX160D, Case LOOSE CYL",2
793183,Utility Contracting Co,19,Holt,3,March,1877.02,22.5,GOOD,Year-Round,1,2025,"Jan, Feb, Mar, Jul, Dec",Customer Labor,0.0,1364.65,6996.16,8360.810000000001,2025-07-31,9,"Case 580N, Case 580M SERIES 3, Case 580N",5
1965062,Michigan Dept Of Enviromental,19,Holt,3,March,1637.23,79.9,GOOD,Concentrated,1,2025,"Jan, Mar",Customer Labor,0.0,0.0,2049.01,2049.01,2025-03-18,3,"Case 1845C, Case IH 1845C, Case 1845C",3
1910165,Kim Ackerson & Son,19,Holt,3,March,1353.98,100.0,GOOD,Seasonal,1,2024,"Mar, Jun, Jul",Customer Labor,0.0,1353.98,0.0,1353.98,2025-07-10,3,"JD 650K, Kobelco SK170LC-11",2
1948117,Jackson Co Dept Of Trans,19,Holt,3,March,1210.26,12.0,TARGET,Seasonal,1,2023,"Mar, Apr, May, Dec",Customer Labor,5866.38,0.0,4239.69,10106.07,2025-12-30,5,"Case TV380, Case 580SNWT, Case 721GXR",8
3062974,Sunryz Dairy,19,Holt,3,March,805.95,28.7,GOOD,Seasonal,1,2024,"Feb, Mar, Nov",Customer Labor,1999.63,805.95,0.0,2805.58,2024-03-18,3,"Case SV340, Case SV340, Case SV340",3
2095272,Wayne Co M&B Dps Equipment,20,Novi,3,March,14381.759999999998,13.9,STRONG,Year-Round,2,2023/2025,"Jan, Feb, Mar, Apr, May, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,33526.75,30260.42,39682.11,103469.28,2025-12-12,43,"Vacall AJV1215, Vacall AJV1215, Case 821B",19
2032703,Ferrazza Cement Construction,20,Novi,3,March,6480.95,46.2,STRONG,Seasonal,2,2023/2025,"Mar, Jun, Oct, Dec",Customer Labor,4255.88,4964.7,4818.379999999999,14038.96,2025-12-30,8,"Case TR270, CA BACKHOE, Case 430",3
2083872,Sherwood Forest,20,Novi,3,March,4965.81,34.5,GOOD,Year-Round,1,2024,"Jan, Mar, May, Jul, Sep, Dec",Customer Labor,0.0,9707.78,4699.03,14406.81,2025-09-29,9,"Case 580M, Case 580M, Case 580N",7
2047240,Huron Landfill Corp,20,Novi,3,March,4371.77,14.4,TARGET,Year-Round,1,2025,"Jan, Mar, Apr, May, Jun, Jul",Customer Labor,16424.02,2511.859999999999,11442.84,30378.72,2025-06-30,9,"Bomag BC1172RB, Bomag BC1172RB-4, Bomag BC1172RB-4",6
2098630,World Class Grounds Management,20,Novi,3,March,2946.94,39.9,GOOD,Seasonal,1,2023,"Feb, Mar, Nov",Outside Labor,4763.4400000000005,2617.25,0.0,7380.69,2024-11-26,4,"Case SR200, Case 440CT, Case 440CT",3
2027405,Den-Man Contractors,20,Novi,3,March,2569.65,29.4,GOOD,Seasonal,1,2025,"Mar, Aug, Oct, Nov",Customer Labor,1104.14,0.0,7624.83,8728.970000000001,2025-11-12,5,"Bomag BW-124D, Bomag BW124, Bomag BW124",3
3062077,Northville Twp Parks And Rec,20,Novi,3,March,2158.38,29.5,GOOD,Seasonal,1,2025,"Feb, Mar, Dec",Customer Labor,0.0,0.0,7323.8,7323.8,2025-12-05,4,"Case 580L, Case 580L, Case 580L",4
2093149,Update Landscape,20,Novi,3,March,2078.19,20.5,GOOD,Year-Round,1,2023,"Mar, Jun, Jul, Aug, Sep, Nov, Dec",Customer Labor,7790.389999999999,1175.93,1170.05,10136.37,2025-07-29,8,"Case TV380, Case SV300, Case TV380",9
2095065,Eagle Acres Services Inc,20,Novi,3,March,1993.42,18.3,GOOD,Year-Round,1,2025,"Mar, May, Jun, Aug, Oct",Customer Labor,7102.65,1793.67,1993.42,10889.74,2025-03-05,7,"Case SV300, Case 430, Case TR310B",5
252742,Klochko Equipment,20,Novi,3,March,1905.87,33.5,GOOD,Year-Round,1,2025,"Jan, Feb, Mar, Jul, Sep",Customer Labor,0.0,3789.15,1905.87,5695.02,2025-03-20,6,"New Holland L223, New Holland C238, Case TR270",5
878346,Rafael Rodriguez,20,Novi,3,March,1901.37,44.6,GOOD,Seasonal,1,2025,"Mar, Jun, Aug",Outside Labor,801.36,1561.73,1901.37,4264.46,2025-03-10,3,"Case TV370B, Case TV370B, Case TV370B",3
2038133,Gordinier Group,20,Novi,3,March,1891.4,20.8,GOOD,Year-Round,1,2024,"Mar, Apr, Jul, Oct, Nov, Dec",Customer Labor,1659.1,3387.62,4042.14,9088.86,2025-11-06,10,"Case TV380, Case TV450B, Case 650M WT",3
3072466,Detroit Mulch,20,Novi,3,March,1657.77,100.0,GOOD,Concentrated,1,2024,"Mar, Apr",Customer Labor,0.0,1657.77,0.0,1657.77,2024-04-18,3,"Case CX350C, Case CX350C",2
790465,City Of Tecumseh,20,Novi,3,March,1468.99,25.7,GOOD,Seasonal,1,2024,"Jan, Mar, Jun, Aug",Customer Labor,0.0,4657.4,1056.05,5713.45,2025-06-05,5,"Case 580M, Case 580M, Case 580SN",4
3012942,Snow Systems Inc,20,Novi,3,March,1402.75,25.4,GOOD,Seasonal,1,2023,"Jan, Feb, Mar, Dec",Customer Labor,1402.75,643.65,3477.07,5523.469999999999,2025-12-16,8,"Case SV280B, Case IH 321F, Case SV280B",6
3014597,Mike Zoratti,20,Novi,3,March,1372.7,31.5,GOOD,Seasonal,1,2025,"Feb, Mar, Sep",Customer Labor,705.5699999999999,2277.91,1372.7,4356.179999999999,2025-03-21,3,"Case 821C, Case 821C, Case 821C",3
2091951,Top Grade Excavating,20,Novi,3,March,1336.66,13.3,TARGET,Seasonal,1,2024,"Mar, Jul, Aug, Dec",Customer Labor,0.0,3488.55,6528.72,10017.27,2025-12-29,4,"Case 721D, Case 721D, Case 721D",5
2025120,Crescent Casting Co,20,Novi,3,March,1287.36,36.5,GOOD,Seasonal,1,2023,"Jan, Mar, Nov",Customer Labor,1287.36,0.0,2236.16,3523.52,2025-11-14,3,Case SV185,1
2048513,Janette & Sons Excavating,20,Novi,3,March,1236.13,23.2,STRONG,Seasonal,2,2024/2025,"Jan, Mar, Apr, May",Customer Labor,0.0,938.16,4393.11,5331.27,2025-03-04,5,"Case CX210, Case CX210",2
2065091,Midwest Memorial Group,20,Novi,3,March,1227.87,23.2,STRONG,Concentrated,2,2024/2025,"Mar, Jul",Outside Labor,4075.18,545.18,682.69,5303.05,2025-03-07,3,"Case 580E, Case 580SM, Case 580C",7
2082609,Seaside Seawalls Llc,20,Novi,3,March,736.7,33.0,GOOD,Seasonal,1,2025,"Feb, Mar, May, Oct",Customer Labor,1493.54,0.0,736.7,2230.24,2025-03-25,4,"Case TR340, Case TR340B",2
3068676,Trinity Paving And Sealcoating,20,Novi,3,March,544.98,16.4,GOOD,Seasonal,1,2023,"Mar, Jul, Aug, Sep",Customer Labor,544.98,2771.83,0.0,3316.81,2024-09-25,4,"Case SV185, Case SV185, Case SV185",4
247575,Novelis Alr Rolled Products,1,Cambridge,4,April,12255.1,17.1,STRONG,Year-Round,2,2024/2025,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,14534.31,37988.09,19323.39,71845.79000000001,2025-12-31,32,"Case 521G, Case 621G, Case 621F",17
10051,Jerry Ables Electric Inc,1,Cambridge,4,April,5763.56,51.8,GOOD,Seasonal,1,2025,"Jan, Feb, Apr, Aug",Customer Labor,0.0,5365.55,5763.56,11129.11,2025-04-23,4,"Kobelco SK035SR-2, Case 1845C",2
67981,Muskingum Co Engineer,1,Cambridge,4,April,3000.0,19.3,GOOD,Year-Round,1,2024,"Apr, May, Aug, Sep, Oct, Dec",Customer Labor,2768.2,12740.48,0.0,15508.68,2024-12-06,9,"Case TR340, Kobelco SK210-8, Gradall XL3100SIII",9
3020045,Thompson Farms,1,Cambridge,4,April,2832.0,42.3,GOOD,Seasonal,1,2024,"Feb, Mar, Apr, Nov",Customer Labor,0.0,5869.32,826.8000000000001,6696.12,2025-03-20,4,"Kobelco SK260, Case CX210D",2
20310,Cambridge Street Dept,1,Cambridge,4,April,1595.92,13.8,TARGET,Year-Round,1,2025,"Jan, Feb, Apr, May, Jul, Nov, Dec",Customer Labor,4090.25,0.0,7446.700000000001,11536.95,2025-12-15,9,"VA FC80, Case 85XTLEII, Case 321F",9
3045844,Res Auction Service,1,Cambridge,4,April,1532.51,17.0,GOOD,Year-Round,1,2025,"Jan, Apr, Jun, Jul, Dec",Customer Labor,1406.47,2467.19,5158.4400000000005,9032.1,2025-12-19,7,"Case 580SNWT, Case 1150M WT/LGP, Case 721FXT",8
67825,Muskingum Site Services,1,Cambridge,4,April,1470.15,10.6,STRONG,Year-Round,2,2023/2025,"Feb, Apr, May, Jul, Aug, Oct, Dec",Customer Labor,7813.35,2267.87,3811.03,13892.25,2025-10-03,10,"Kubota SVL75-2HWC, Case TV370B, Case CX160D",7
70009,O K Coal Concrete,1,Cambridge,4,April,1328.73,38.5,STRONG,Seasonal,2,2023/2025,"Apr, May, Jun",Customer Labor,2712.46,0.0,736.7,3449.16,2025-04-30,5,"Case TR270, Case 821G, Case TR270",4
3012448,Hazen Services Llc,1,Cambridge,4,April,963.0,32.3,GOOD,Seasonal,1,2024,"Apr, Jun, Nov",Outside Labor,0.0,2980.5,0.0,2980.5,2024-11-26,3,"VA AE1213, VA AE1213, VA AE1213",3
68365,Neff Paving,1,Cambridge,4,April,649.25,21.8,GOOD,Seasonal,1,2023,"Feb, Apr, May, Oct",Customer Labor,2385.25,588.75,0.0,2974.0,2024-05-13,5,"New Holland L225, New Holland L228",2
226991,Deerfield Ag Services Inc,2,North Canton,4,April,11172.24,41.9,STRONG,Year-Round,2,2024/2025,"Feb, Apr, May, Jun, Jul",Customer Labor,4352.07,17140.7,5191.599999999999,26684.370000000003,2025-04-11,9,"Case 850G, Case 21F, Case 580SMPLUS",3
3098841,Northgate Holdings Llc,2,North Canton,4,April,10736.45,78.7,GOOD,Concentrated,1,2025,"Feb, Apr",Customer Labor,0.0,0.0,13648.580000000002,13648.580000000002,2025-04-22,4,"Kobelco SK210LC-10, Kobelco SK210LC-10, Kobelco SK210LC-10",3
220384,Camp Carl,2,North Canton,4,April,8415.06,80.2,GOOD,Concentrated,1,2024,"Apr, Aug",Customer Labor,2078.58,8415.06,0.0,10493.64,2024-04-17,3,"PI 636, Case 580K",2
289410,Summit Co Engineer,2,North Canton,4,April,6997.7300000000005,30.6,GOOD,Year-Round,1,2025,"Apr, May, Aug, Sep, Oct",Customer Labor,6960.16,5548.469999999999,10385.62,22894.25,2025-10-03,10,"Gradall XL4100SIV, Gradall XL4100, Schwarze A7000",4
210902,Amtrac Ohio Llc,2,North Canton,4,April,6507.61,39.9,GOOD,Seasonal,1,2024,"Feb, Apr, Oct, Nov",Customer Labor,2168.4,10802.73,3338.02,16309.15,2025-02-26,5,"Case 580SNWT, Case 580SM2, Case 621DXT",3
92890,Tuscarawas Co Engineer,2,North Canton,4,April,5937.24,44.0,GOOD,Year-Round,1,2025,"Jan, Feb, Apr, Sep, Oct, Nov",Customer Labor,5031.46,1068.75,7405.049999999999,13505.26,2025-04-30,9,"Case 580SNWT, Gradall XL3100, Case 1021F",5
271721,Parsons Concrete Contractors,2,North Canton,4,April,5737.88,65.3,GOOD,Year-Round,1,2024,"Mar, Apr, Jun, Jul, Dec",Customer Labor,1507.46,7282.69,0.0,8790.15,2024-07-15,5,"Case 580N, Case 580N, Case 580N",3
288972,Village Of Strasburg,2,North Canton,4,April,4448.05,31.1,GOOD,Year-Round,1,2023,"Apr, Jun, Jul, Sep, Nov, Dec",Customer Labor,8884.45,2856.7200000000003,2564.9700000000003,14306.14,2025-12-22,9,Case 580SNWT,1
289510,Superior Paving & Materials,2,North Canton,4,April,4039.6,14.1,STRONG,Year-Round,3,2023/2024/2025,"Jan, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,8829.539999999999,17053.0,2728.5,28611.04,2025-04-03,21,"Etnyre CENTENIAL, Kobelco SK85CS, Case 918M",11
296383,Wheeling & Lake Erie Rlwy,2,North Canton,4,April,3909.78,27.2,GOOD,Year-Round,1,2025,"Jan, Feb, Apr, May, Aug, Nov, Dec",Customer Labor,4998.8,5482.13,3909.78,14390.71,2025-04-04,8,"Case 580SN, Case 580SN, Case 580SN",5
3002912,Sure Line Inc,2,North Canton,4,April,3586.6,40.7,GOOD,Seasonal,1,2023,"Feb, Apr, May, Aug",Customer Labor,4705.97,4108.32,0.0,8814.29,2024-05-01,6,"ME 1550-D, ME MP1860-T-GK-01, Bomag BW138AD-5",4
219711,Butcher & Son Inc,2,North Canton,4,April,2985.59,10.5,STRONG,Year-Round,2,2023/2025,"Jan, Feb, Mar, Apr, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,7710.09,7133.22,13590.3,28433.61,2025-09-08,27,"Kobelco SK260LC-10, Kobelco SK260LC-10, Kobelco SK260-8",7
1854630,Mamont Supply Inc,2,North Canton,4,April,2794.72,43.0,GOOD,Seasonal,1,2023,"Jan, Apr, Oct",Customer Labor,4390.27,2106.9700000000003,0.0,6497.24,2024-10-04,3,"Kobelco SK350-8, KO SK350LC",2
262442,Mahoning Co Springfield Twp,2,North Canton,4,April,2588.51,12.5,TARGET,Seasonal,1,2025,"Mar, Apr, Jun, Aug",Outside Labor,0.0,16851.6,3885.06,20736.66,2025-08-22,4,"Case 580SN, Case 321F V2 ZB HS",2
3078414,Emaxx Northeast Ohio Llc,2,North Canton,4,April,2573.18,24.0,GOOD,Year-Round,1,2024,"Feb, Apr, May, Jun, Aug, Oct",Customer Labor,0.0,2573.18,8134.16,10707.34,2025-10-16,8,Kobelco SK140SRLC-5,1
210471,City Of Akron,2,North Canton,4,April,2518.76,16.5,GOOD,Year-Round,1,2023,"Jan, Mar, Apr, Aug, Sep, Oct, Nov",Customer Labor,2518.76,10929.59,1854.72,15303.07,2025-11-12,12,"Case 721FXR, Case 721G XR, Case 721G",8
3011982,Ecoscape Supply,2,North Canton,4,April,1893.46,15.8,GOOD,Seasonal,1,2025,"Apr, Jun, Sep, Oct",Outside Labor,0.0,2524.32,9472.02,11996.34,2025-09-23,5,"Kobelco SK210LC, Case 650K",2
270191,Ohio Dept Natl Resources,2,North Canton,4,April,1650.75,10.9,TARGET,Year-Round,1,2025,"Apr, May, Jul, Aug, Oct, Nov, Dec",Customer Labor,6102.47,4945.639999999999,4129.139999999999,15177.25,2025-10-21,8,"AO TRAXXRF, GE 50GSL-PT, Case 1845C",6
214592,Benmit Hydro-Testers,2,North Canton,4,April,1438.01,22.8,GOOD,Seasonal,1,2023,"Jan, Feb, Apr, Nov",Customer Labor,2276.25,4022.81,0.0,6299.06,2024-11-25,4,"Case 721DXT, Case 721D, Case 721DXT",4
293109,United Earthworks,2,North Canton,4,April,1403.9,14.4,TARGET,Seasonal,1,2025,"Apr, Jul, Sep, Oct",Customer Labor,689.7,0.0,9056.0,9745.7,2025-09-03,4,"Case 721D, KO SK260-9",2
292761,Tuscarawas Co Goshen Twp,2,North Canton,4,April,1364.8,46.0,GOOD,Concentrated,1,2024,"Apr, Jun",Customer Labor,0.0,2965.87,0.0,2965.87,2024-06-24,3,"Case 580SN, SB SM80K",2
280992,Pallet Distributors Inc Dba,2,North Canton,4,April,1332.33,22.4,GOOD,Seasonal,1,2025,"Apr, May, Jun",Customer Labor,1648.75,0.0,4288.12,5936.87,2025-05-20,3,"Case 521EXT, Case 521E",2
270671,City Of Orrville,2,North Canton,4,April,1125.48,21.4,GOOD,Seasonal,1,2023,"Apr, May, Jul, Nov",Customer Labor,1884.39,853.1,2520.71,5258.2,2025-05-28,4,"Case 580SN, Vacall AJV1215",2
212147,Bachtel Excavating Inc,2,North Canton,4,April,971.03,30.2,GOOD,Seasonal,1,2024,"Apr, May, Nov",Customer Labor,1105.1,971.03,1138.66,3214.79,2025-11-24,5,"Kobelco SK85CS-7, Kobelco SK85CS, Bomag BW211PD-5",3
291987,Totally Outdoors,2,North Canton,4,April,879.8100000000001,22.8,GOOD,Seasonal,1,2023,"Apr, Jul, Aug, Nov",Customer Labor,2837.4700000000003,1015.17,0.0,3852.64,2024-08-21,4,Case TV450B,1
234000,Fox Auto Salvage & Parts Inc,2,North Canton,4,April,468.89,13.0,TARGET,Seasonal,1,2023,"Apr, Jul, Nov",Customer Labor,468.89,3150.45,0.0,3619.34,2024-11-18,4,"Case 721DXT, Case 721EXT",2
292775,Tucson Inc,2,North Canton,4,April,461.07,14.2,TARGET,Seasonal,1,2023,"Jan, Apr, Aug",Customer Labor,461.07,1815.69,979.8,3256.56,2025-01-03,3,Bomag BW211DH-5,1
125986,D & W Homes,3,Gallipolis,4,April,13052.69,71.6,STRONG,Seasonal,2,2024/2025,"Apr, May, Oct, Nov",Customer Labor,0.0,14943.84,3275.54,18219.38,2025-04-28,5,"Case IH 850K, Case IH 850K, Case 850K",3
112059,B Masonry Inc,3,Gallipolis,4,April,10615.72,52.7,STRONG,Year-Round,2,2023/2025,"Apr, May, Jun, Jul, Sep, Oct, Dec",Customer Labor,4134.85,2667.32,13338.1,20140.27,2025-07-24,9,"SY 5028, SK 8042, Case IH 440CT",4
174166,City Of Portsmouth Public Util,3,Gallipolis,4,April,5622.66,18.7,GOOD,Year-Round,1,2025,"Mar, Apr, May, Jun, Jul, Nov, Dec",Customer Labor,15860.66,4782.15,9388.59,30031.4,2025-11-05,16,"Case 580SM3, Case 416C, Case 580SM3",6
195250,City Of Waverly,3,Gallipolis,4,April,3248.9700000000003,17.8,STRONG,Year-Round,2,2023/2025,"Apr, May, Jul, Aug, Sep",Customer Labor,9976.95,2346.31,5880.67,18203.93,2025-08-05,8,"Case 580N, SW M6000, SW M6000",4
155771,Lawrence Co Rome Twp,3,Gallipolis,4,April,2851.78,18.2,GOOD,Year-Round,1,2024,"Jan, Apr, Jun, Aug, Oct, Dec",Customer Labor,539.96,12942.05,2197.51,15679.52,2025-08-06,9,"MY 63898, JD 6330, JD 6330",9
3037870,Frank Mullet,3,Gallipolis,4,April,2486.41,77.9,GOOD,Seasonal,1,2023,"Apr, Jul, Oct",Customer Labor,2868.94,321.0,0.0,3189.94,2024-07-24,3,Case TR310B,1
161180,Mcginnis Inc,3,Gallipolis,4,April,2202.7200000000003,46.8,GOOD,Seasonal,1,2025,"Apr, Sep, Dec",Customer Labor,0.0,0.0,4706.58,4706.58,2025-12-19,3,"Case SV280, Case SV280",2
173932,City Of Point Pleasant,3,Gallipolis,4,April,1577.9499999999998,11.2,STRONG,Seasonal,2,2024/2025,"Jan, Feb, Apr, Oct",Customer Labor,0.0,8347.99,5678.43,14026.42,2025-04-01,5,"Case 580K, Case IH 580SN, Kobelco SK45SRX-6E",4
1570224,Odnr-Division Of Forestry,3,Gallipolis,4,April,1258.38,10.7,TARGET,Year-Round,1,2025,"Apr, Jul, Aug, Oct, Nov",Customer Labor,4693.9400000000005,1425.14,5623.9800000000005,11743.06,2025-07-14,6,"Case TV380, II IC35, Case CX145C",3
190008,Siciliano Farms,3,Gallipolis,4,April,838.42,59.6,GOOD,Seasonal,1,2023,"Apr, Jun, Jul, Aug",Customer Labor,838.42,569.11,0.0,1407.53,2024-08-14,4,Case TR340B,1
135321,Gallia Co Huntington Township,3,Gallipolis,4,April,489.9,12.5,TARGET,Seasonal,1,2024,"Feb, Apr, Jul",Customer Labor,1584.0,489.9,1854.04,3927.94,2025-07-16,3,"MY LP8.5, GA DR-850",2
462034,M D Blacktop,4,Dublin,4,April,20029.57,50.0,STRONG,Year-Round,2,2024/2025,"Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov",Customer Labor,1986.26,24868.92,13179.16,40034.34,2025-09-12,16,Bomag BM1200/35,1
429411,City Of Dublin,4,Dublin,4,April,10886.99,24.7,GOOD,Year-Round,1,2023,"Feb, Apr, May, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,25546.67,18180.97,346.68,44074.32,2025-10-31,12,"Vacall AJV1215, Case 621G, CJ SP7015TRX",7
